user_followersCount,user_account_age_days,launch_month,user_followingCount,user_madePosts_totalCount,user_submittedPosts_totalCount,topics_totalCount,launch_hour,name_len,name_words,description_len,launch_weekday,description_words,successful_launch
0,1,12,1,2,2,3,8,8,1,231,3,41,1
0,0,1,0,1,1,3,8,5,1,237,2,35,0
0,0,3,5,1,1,3,7,5,1,305,5,47,0
0,2,2,0,1,1,3,8,8,1,475,1,75,0
1,314,4,0,2,2,3,7,6,1,153,1,26,0
0,9,11,0,0,1,3,8,6,1,218,5,37,0
0,20,8,0,2,2,1,7,10,1,154,3,21,1
3,970,4,1,3,3,3,7,17,1,195,6,27,0
1,0,3,0,1,1,3,8,26,4,492,4,75,0
1,1528,3,0,1,1,2,7,38,8,138,6,24,0
0,0,3,0,1,1,1,7,8,1,277,3,45,0
0,642,5,0,2,2,2,7,25,4,151,1,25,0
0,0,3,0,1,1,1,7,37,6,378,2,52,0
6872,249,9,133,1,573,3,7,14,2,255,0,42,1
1,1,4,7,1,1,3,7,7,1,396,2,58,1
13,606,8,21,12,12,3,7,22,3,244,1,33,0
6,887,12,1,4,4,3,8,6,1,52,3,8,0
0,178,1,0,7,7,3,8,9,1,424,0,70,1
0,0,5,0,0,1,1,7,18,3,202,5,33,0
1,1,5,0,1,1,3,7,8,1,149,4,19,0
0,670,4,0,1,2,2,7,11,1,115,0,21,0
0,0,12,0,1,1,3,8,12,1,388,4,62,0
0,6,9,3,1,1,4,7,7,1,251,1,36,0
1,1,4,0,1,1,3,7,6,1,348,5,50,0
0,2,3,0,1,1,3,7,21,3,249,6,38,0
0,0,2,0,2,2,3,8,7,1,264,5,39,0
0,0,5,0,1,1,1,7,28,5,165,6,27,0
3,681,5,0,1,1,3,7,9,1,151,6,20,0
0,0,5,0,1,1,3,7,11,1,389,3,57,0
1,0,4,4,1,1,3,7,13,2,333,3,48,0
0,2477,3,0,1,1,3,7,5,1,456,2,75,0
2,1020,1,0,2,2,3,8,20,4,155,4,21,0
0,0,3,0,0,3,1,7,37,7,138,6,30,0
0,6,12,0,0,1,3,8,21,3,320,1,47,0
1,839,2,0,3,3,4,8,12,2,490,0,71,0
0,1,5,3,1,1,3,7,7,1,440,0,57,0
68399,3793,5,172,15,345,3,7,12,2,267,3,35,1
0,147,4,0,2,2,3,7,6,1,344,2,52,0
0,0,9,2,1,2,3,7,38,5,255,1,37,0
1,409,9,0,2,2,4,7,10,1,23,5,3,1
13,195,1,4,2,2,3,8,5,1,362,1,54,0
0,0,5,5,1,1,3,7,8,1,482,6,64,0
1,222,8,0,1,1,3,7,13,2,241,2,38,0
0,25,3,0,1,1,3,8,23,4,489,1,71,0
3,1,8,0,2,1,3,7,9,1,58,6,10,1
0,16,2,5,1,1,3,8,7,1,492,4,58,0
0,0,5,0,1,1,3,7,12,1,432,3,61,0
0,0,5,0,1,1,4,7,14,2,200,1,23,0
0,1171,5,0,1,1,1,7,6,1,60,4,10,0
2,255,1,1,2,2,3,8,9,1,185,4,26,0
3,290,3,0,2,2,3,7,6,1,286,6,49,0
5,494,3,2,1,1,3,7,8,1,152,1,22,1
0,0,4,0,1,1,3,7,26,4,499,1,73,0
0,7,11,0,2,2,3,8,40,7,485,0,57,0
6,0,1,0,1,1,3,8,9,1,446,3,62,0
0,82,2,6,9,9,3,8,7,1,342,3,55,0
0,3,4,4,5,5,3,7,14,1,392,6,52,0
1,9,1,2,2,2,4,8,25,5,135,1,19,0
6,579,11,10,4,3,2,8,6,1,388,4,64,0
0,2,6,0,1,1,3,7,13,2,204,0,28,1
0,0,5,0,0,1,2,7,7,1,489,2,70,0
0,1,12,0,1,1,3,8,5,1,433,1,69,0
0,0,3,0,1,1,3,7,33,4,293,1,42,0
0,0,8,0,1,1,2,7,19,2,151,5,20,0
0,62,4,0,1,1,2,7,7,1,434,2,60,0
3,0,3,12,1,1,4,8,39,7,231,1,33,0
0,0,3,5,1,1,3,7,21,5,475,1,79,0
0,1,11,0,1,1,2,8,38,7,480,1,63,0
7,52,11,5,1,1,3,8,8,1,310,2,46,1
1,91,3,2,2,2,3,7,28,4,233,1,35,0
0,0,5,0,1,1,2,7,7,1,429,1,71,0
7,157,9,1,8,6,3,7,28,6,157,5,22,0
0,444,3,0,2,2,3,7,23,3,67,6,12,0
0,8,4,1,1,1,2,7,7,1,436,1,61,0
10,387,5,19,15,14,3,7,5,1,486,5,78,0
69,3531,10,258,1,2,3,7,9,2,246,1,41,1
0,530,10,0,1,1,3,7,10,1,226,1,34,1
2,0,2,1,1,1,3,8,8,1,152,3,23,0
16,3,11,0,1,1,3,8,14,2,79,5,12,1
0,652,1,0,1,1,3,8,5,1,68,4,11,1
0,0,2,0,1,1,3,8,8,1,169,6,27,0
0,0,4,0,1,1,3,7,14,2,106,2,16,0
1,1548,3,0,1,1,4,7,7,1,219,2,33,0
1,58,4,0,3,3,2,7,11,2,286,3,43,0
0,108,10,0,2,2,3,7,9,1,231,0,29,1
0,0,2,1,1,1,3,8,7,1,202,6,29,0
0,0,10,6,1,1,3,7,5,1,207,3,34,1
0,1,2,0,1,1,3,8,10,1,348,5,45,1
0,0,11,5,1,1,3,8,38,5,447,2,61,0
0,157,11,0,0,2,2,8,19,1,134,1,16,0
0,597,4,0,1,1,3,7,17,3,220,2,27,0
19,2113,12,1,39,39,3,8,10,2,131,4,19,0
0,0,3,5,1,1,3,7,16,3,251,1,37,0
0,2,4,0,1,1,3,7,10,1,494,3,70,0
0,272,5,0,1,1,2,7,12,1,65,1,10,0
0,5,4,0,1,1,4,7,3,1,488,1,68,0
0,1090,5,0,2,2,3,7,36,6,144,2,20,0
0,10,1,0,1,1,3,8,17,3,240,4,36,0
0,85,5,0,13,13,1,7,21,3,115,1,15,0
1,4,1,4,2,2,4,8,7,2,241,1,41,0
0,1812,3,1,1,1,3,7,15,2,442,1,69,0
0,29,4,0,1,1,2,7,23,1,448,3,73,0
0,0,2,0,1,1,3,8,12,1,248,5,39,0
2,344,1,1,2,2,3,8,29,5,180,4,31,1
5,13,4,6,1,1,3,7,10,1,414,1,71,0
0,11,4,0,1,1,1,7,13,1,329,2,34,0
51,4379,4,201,4,4,3,7,22,4,354,1,57,0
0,1,12,0,10,13,1,8,9,1,377,0,59,0
1,23,12,5,3,3,4,8,9,1,388,2,63,0
0,22,5,5,1,1,2,7,14,1,57,0,10,0
0,1,2,4,1,1,3,8,11,2,124,0,15,0
0,3,3,6,1,1,3,7,15,3,253,5,43,0
0,6,4,0,1,1,4,7,10,1,258,5,39,0
0,0,5,0,1,1,3,7,14,2,155,5,23,0
0,1,3,5,1,1,3,7,3,1,145,4,21,0
0,352,4,0,2,2,3,7,29,5,62,0,10,0
0,47,5,0,1,1,3,7,8,1,137,4,23,0
1,17,4,0,24,26,3,7,9,2,314,5,47,0
5,1083,12,6,7,7,3,8,10,1,484,6,64,1
5,161,8,0,0,15,3,7,36,8,255,4,33,0
2,269,2,0,3,3,3,8,26,4,230,3,30,0
0,3,4,1,2,2,2,7,8,1,461,0,64,0
0,1,9,2,5,5,3,7,31,6,252,3,38,1
0,0,12,0,1,1,3,8,9,1,151,4,28,0
0,5,4,0,1,1,3,7,9,1,248,0,37,0
0,0,4,2,1,1,3,7,6,1,149,0,22,0
0,0,12,0,5,5,3,8,15,2,344,3,50,0
0,5,1,0,0,1,1,8,17,2,455,2,68,0
0,8,2,0,1,1,3,8,32,4,296,1,45,0
0,0,3,0,1,1,3,7,11,1,141,1,20,0
0,39,5,0,1,1,3,7,10,1,98,0,15,0
0,4,1,0,2,2,1,8,15,3,108,5,14,0
1,0,1,0,0,2,3,8,10,1,257,5,35,0
3,26,8,1,7,37,1,7,3,1,180,2,23,0
28,902,6,70,10,11,3,7,9,1,147,1,21,0
0,21,4,0,6,10,3,7,8,1,260,5,36,0
0,27,5,3,1,1,3,7,10,1,497,1,71,0
0,4,2,0,3,3,3,8,6,1,485,1,81,0
0,1,3,0,1,1,3,7,15,1,405,3,56,0
0,1,3,5,1,1,3,7,9,1,163,1,23,0
115317,4204,9,4,2,411,4,7,6,1,249,0,38,1
42,1494,9,0,6,5,3,7,31,5,251,4,45,1
0,0,2,0,2,2,3,8,4,1,432,2,68,0
2,192,9,1,11,11,3,7,17,3,161,5,30,0
0,48,12,0,1,1,2,8,7,1,151,3,26,0
0,0,11,0,1,1,3,8,14,2,429,6,67,0
0,1,12,0,1,1,3,8,16,1,307,0,40,0
0,1,10,0,4,4,4,7,16,2,246,0,40,1
0,0,2,0,1,1,1,8,18,3,135,3,20,0
11,1183,1,1,2,2,4,8,9,2,429,0,57,0
6,548,4,0,4,4,3,7,15,2,388,6,59,0
1,2404,3,0,1,1,3,7,9,1,148,1,19,0
11,377,2,3,5,6,2,8,7,1,483,1,77,1
0,0,4,0,1,1,1,7,8,2,142,2,23,0
1,44,11,0,3,2,2,8,6,1,242,5,38,1
2,6,2,9,1,1,3,8,17,2,429,4,62,0
0,0,4,0,1,1,1,7,13,1,234,1,33,0
2,47,3,0,1,1,3,7,10,1,451,1,77,1
0,0,3,0,1,1,1,7,9,2,139,5,21,0
0,0,4,5,1,1,3,7,10,1,351,1,50,0
1,246,11,0,2,2,3,8,17,3,63,0,12,0
3,0,1,1,1,1,3,8,5,1,493,2,81,1
0,0,5,22,1,1,3,7,20,3,499,6,70,0
0,1,2,1,1,1,3,8,8,1,386,0,62,0
1,0,5,102,1,1,3,7,10,1,376,2,56,0
1,0,12,0,1,1,2,8,7,1,159,4,24,0
5,0,4,1,1,1,3,7,8,1,426,4,56,1
0,0,11,4,1,1,3,8,26,4,181,5,24,1
0,4,5,0,1,1,3,7,10,2,36,6,6,0
0,428,3,0,1,1,3,7,17,2,145,0,26,0
6872,267,9,133,1,573,3,7,9,2,229,4,38,1
0,0,9,3,1,1,3,7,8,1,136,1,18,0
0,9,3,0,1,1,3,7,40,4,461,1,69,0
0,45,4,0,11,12,3,7,20,4,425,3,73,0
0,331,5,0,2,2,1,7,14,2,116,5,18,0
0,54,5,0,3,3,3,7,34,4,240,1,38,0
0,0,11,0,1,1,2,8,15,2,257,1,41,1
0,0,4,0,1,1,3,7,12,2,425,1,69,0
1,1148,4,0,1,1,3,7,12,1,249,3,38,0
0,32,1,0,1,1,1,8,35,4,418,0,56,0
2,10,11,0,1,2,1,8,12,1,58,4,9,0
2,2001,10,0,1,1,1,7,11,1,200,2,32,1
1,0,9,2,1,1,3,7,11,1,231,3,32,0
0,0,1,0,1,1,1,8,27,5,150,1,25,0
0,2,3,0,6,10,1,7,9,1,242,0,39,0
0,0,1,1,1,1,3,8,39,5,487,6,68,0
3,613,9,2,1,1,3,7,12,1,138,1,23,0
1,1,2,0,1,1,2,8,8,2,401,0,56,0
0,173,5,0,8,9,3,7,9,2,494,4,79,0
0,0,12,0,1,1,4,8,11,1,119,2,20,0
0,4,9,0,1,1,3,7,11,2,149,1,23,1
0,0,12,0,1,1,3,8,14,1,311,1,42,0
3,0,1,0,1,1,3,8,9,1,420,5,69,1
1,471,1,1,3,3,3,8,9,1,127,0,19,0
0,0,3,0,1,1,3,7,9,1,360,6,55,0
0,92,2,0,1,1,3,8,12,1,261,6,38,0
0,8,3,0,2,2,3,7,40,6,310,1,49,0
0,2,5,0,1,1,3,7,12,2,168,0,30,0
12,33,4,0,2,2,4,7,9,1,396,5,58,1
4,264,3,7,1,1,3,7,40,6,331,1,51,0
17,734,8,23,6,6,3,7,36,7,243,3,43,1
0,109,3,0,1,1,3,8,13,4,262,4,42,0
27,592,11,0,3,3,3,8,11,2,380,4,57,0
0,0,2,0,1,1,3,8,6,1,167,3,28,0
0,0,4,0,1,1,3,7,19,3,279,1,45,0
0,0,2,1,1,1,4,8,8,1,202,2,28,0
0,0,5,0,1,1,3,7,4,1,302,0,48,0
0,3,4,0,1,1,3,7,8,1,479,1,82,0
0,53,4,0,5,5,3,7,11,3,488,5,77,0
38,2679,10,3,3,1,2,7,8,2,257,4,43,1
0,0,2,2,1,1,4,8,6,1,333,3,50,0
0,0,4,2,1,1,2,7,10,1,99,2,17,0
0,10,4,0,1,1,3,7,9,2,492,4,88,0
81,1535,9,3,2,2,3,7,17,2,197,3,28,1
0,143,5,0,1,1,3,7,30,4,453,1,73,0
0,0,4,4,2,2,3,7,8,1,143,3,24,0
0,0,4,0,1,1,2,7,19,3,213,3,34,0
0,1,3,0,1,1,3,7,7,1,444,1,69,0
0,0,5,0,1,1,4,7,26,4,381,1,72,0
0,1,10,3,1,1,3,7,16,2,188,4,29,0
17,994,5,23,6,6,3,7,7,1,360,4,55,0
33,2953,2,0,1,1,3,8,38,6,277,1,38,0
0,0,5,1,1,1,1,7,12,1,165,6,19,0
0,1,5,0,1,1,3,7,10,1,292,4,53,0
4,19,3,9,1,2,3,7,7,1,492,2,84,1
3,11,4,8,1,2,3,7,23,4,430,3,68,0
3,219,1,3,26,27,4,8,27,5,242,6,28,0
0,0,2,0,1,1,3,8,7,1,257,2,38,0
0,12,4,0,0,1,1,7,9,1,380,2,55,0
2,97,2,3,3,3,3,8,20,3,420,2,72,0
1,2291,9,0,1,1,3,7,9,1,247,3,28,1
0,0,4,5,1,1,2,7,38,6,361,2,47,0
2,344,3,0,4,4,3,7,10,1,137,6,20,0
1,28,12,0,1,1,3,8,34,6,417,5,72,0
0,390,12,0,1,1,3,23,12,1,336,4,46,0
0,0,3,0,1,1,2,7,9,1,171,2,29,0
0,11,5,2,1,1,3,7,8,1,235,1,38,0
0,0,4,0,1,1,3,7,8,2,361,1,56,0
2,67,9,1,1,1,2,7,39,6,137,0,18,1
0,2,2,2,1,1,4,8,8,1,214,1,34,0
0,0,3,0,1,1,3,8,8,1,469,2,83,0
2,947,2,4,1,1,4,8,12,1,295,3,53,1
0,0,4,0,3,3,2,7,8,1,176,5,30,0
0,0,10,1,1,1,2,7,14,2,251,5,41,0
0,0,2,0,2,2,3,8,9,1,488,0,75,0
18,1973,2,239,2,2,2,8,8,1,164,3,25,0
2,641,9,0,3,4,3,7,15,2,157,1,25,0
2,0,9,5,1,1,3,7,20,5,210,1,38,1
0,126,8,0,1,1,3,7,34,4,109,0,17,0
68466,3776,4,172,15,345,3,7,7,1,271,0,40,1
0,0,3,1,1,1,3,7,11,1,449,1,63,0
2,20,9,3,1,1,3,7,5,1,128,5,18,1
1,13,9,0,10,10,3,7,7,1,158,0,21,0
0,0,3,5,1,1,3,8,6,1,148,6,21,0
1,1,3,0,25,25,3,8,22,4,158,5,20,0
0,3,4,1,1,1,1,7,27,5,48,2,10,0
1,133,2,0,4,4,2,8,18,4,410,1,67,0
0,2262,4,0,2,2,1,7,10,1,143,3,20,0
0,1638,4,0,1,1,2,7,7,1,193,6,31,0
6,16,5,0,3,3,3,7,19,2,497,1,77,0
10,2700,3,6,9,9,3,8,13,2,102,1,18,0
138,4335,3,12,27,27,3,7,9,1,445,5,75,1
0,117,9,0,1,1,3,7,15,2,49,1,9,0
0,0,2,0,1,1,1,8,9,1,96,1,16,0
0,0,2,0,1,1,3,8,12,3,163,1,25,0
4,763,1,3,5,5,2,8,35,5,486,3,85,0
9,182,9,5,13,13,3,7,6,1,251,3,42,1
2,56,5,0,2,2,3,7,10,1,474,1,80,0
58,359,4,4,11,11,3,7,8,2,230,6,37,1
0,393,1,0,1,1,4,8,8,1,475,0,66,0
0,12,1,2,1,1,4,8,21,4,368,4,60,0
0,15,2,0,1,1,3,8,6,1,201,6,28,0
0,3,4,0,1,1,3,7,11,1,112,4,20,0
0,0,4,0,1,1,4,7,7,1,110,5,15,0
0,0,3,0,1,1,3,7,9,2,468,1,70,0
0,0,10,1,1,1,3,7,11,1,179,3,21,0
0,9,4,0,1,1,3,7,12,1,120,2,16,0
275,1092,3,213,13,12,3,7,8,1,354,1,55,0
0,0,5,1,2,2,3,7,14,1,186,2,24,0
0,0,3,0,3,3,3,7,18,2,473,1,71,0
4,307,10,0,3,5,3,7,15,1,399,4,54,0
1,45,8,0,0,1,3,7,30,3,245,2,37,1
0,23,1,0,1,1,1,8,9,1,365,2,46,0
0,0,1,0,1,1,2,8,5,1,178,0,22,0
0,3,4,0,9,9,3,7,32,3,113,1,15,0
0,0,10,0,1,1,3,7,11,1,236,1,35,1
0,0,11,0,0,1,1,8,22,3,78,5,15,0
0,0,4,0,1,1,3,7,15,2,269,0,40,0
5,4,12,1,1,1,3,8,8,1,212,4,31,0
3,21,2,7,10,10,3,8,18,3,422,2,68,0
0,1,2,0,1,1,1,8,10,2,361,0,47,0
0,4,5,0,1,1,4,7,16,2,448,1,72,0
0,980,4,0,1,1,4,7,7,2,448,1,43,0
0,25,3,0,1,1,2,7,14,2,15,1,4,0
0,0,3,0,1,1,2,7,19,3,352,1,51,0
1,38,9,5,0,1,3,7,40,7,237,4,40,0
0,91,5,0,1,1,3,7,5,1,485,5,82,0
3,1729,1,8,1,1,3,8,7,1,461,5,63,1
46,283,12,5,1,1,3,8,11,1,416,0,61,1
0,8,1,0,1,1,3,8,6,1,410,1,56,0
88,195,8,15,3,3,3,7,14,2,239,0,37,1
0,0,3,0,1,1,2,8,8,1,412,5,61,0
0,363,2,0,1,1,3,8,6,1,314,3,45,0
4299,1686,11,44,5,43,3,8,8,1,204,3,32,1
0,0,4,3,2,2,3,7,33,5,227,3,30,0
0,0,1,0,1,1,1,8,24,4,81,2,12,0
5,0,4,5,0,1,3,7,7,1,413,2,67,1
0,0,3,3,1,1,3,7,9,2,137,2,21,0
0,0,1,0,1,1,3,8,7,1,273,1,44,0
0,2,3,0,1,1,3,7,10,1,406,1,56,0
0,1,1,5,1,1,3,8,20,3,455,3,75,0
719,2587,8,5,14,12,3,7,10,1,153,6,24,1
1,512,3,0,7,7,1,8,5,1,150,4,24,0
3,3282,1,0,5,5,3,8,8,1,231,1,29,0
2,299,11,0,4,4,3,8,28,5,154,3,26,1
181,4154,2,13,4,5,3,8,10,1,117,3,20,0
1,1,9,0,4,4,3,7,16,2,114,3,15,0
1,1522,4,0,1,1,3,7,6,1,447,2,67,0
0,0,1,5,0,1,2,8,39,6,137,4,22,0
0,2,3,0,1,1,1,7,21,3,183,0,22,0
3,1365,9,0,10,10,2,7,25,4,232,1,37,0
7,223,1,2,16,16,3,8,35,5,420,4,81,0
0,23,12,0,4,4,3,8,8,1,274,3,37,0
0,0,5,0,3,4,3,7,15,3,450,4,67,0
1,7,4,0,4,4,3,7,39,6,111,4,14,0
0,93,5,1,1,1,4,7,11,2,150,4,19,0
10,1718,9,1,5,5,3,7,16,2,186,0,30,1
0,367,1,0,3,3,3,8,7,1,484,1,73,0
1,2,11,0,1,1,2,8,18,1,435,4,69,0
0,0,12,0,1,1,2,8,14,4,374,2,63,0
1,5,2,5,1,1,3,8,6,1,347,4,54,0
0,0,12,0,1,1,4,8,11,1,311,5,51,0
0,686,1,6,1,1,3,8,7,1,493,3,75,1
1,394,5,0,5,23,3,7,36,5,488,4,67,0
2,40,5,16,1,1,3,7,8,1,491,1,83,0
0,0,3,1,1,1,3,8,7,1,132,6,17,0
0,1,12,0,1,1,2,8,33,5,289,5,41,0
0,0,11,1,1,1,3,8,37,5,390,4,52,0
0,5,6,1,1,1,3,7,8,1,381,1,70,0
0,158,4,1,1,1,3,7,8,1,496,1,79,0
1,334,2,1,1,1,1,8,11,2,206,5,36,0
6825,494,5,133,1,572,2,7,15,2,178,0,28,1
0,354,3,0,1,1,1,7,16,3,140,4,20,0
0,0,4,0,1,1,3,7,8,1,317,5,44,0
67,0,8,3,3,4,3,7,7,1,128,0,18,1
363,2072,4,30,11,11,3,7,36,4,459,3,66,0
0,47,3,0,1,1,3,8,7,1,425,3,56,0
0,182,3,0,1,2,3,7,7,1,484,1,72,0
0,19,2,0,2,2,3,8,7,1,474,1,76,0
0,2,3,0,1,1,3,7,27,4,392,5,55,0
0,0,4,0,1,1,1,7,18,2,20,5,3,0
0,0,4,0,1,1,1,7,7,1,159,3,25,0
0,0,5,0,1,1,2,7,13,2,386,2,61,0
1,2202,5,2,2,2,3,7,39,7,494,3,87,0
6710,4239,8,446,47,348,3,7,18,3,115,6,21,1
1,0,5,2,1,1,4,7,10,2,430,1,71,0
687,2887,4,1,27,22,3,7,22,4,165,4,21,1
0,100,3,0,2,2,4,8,8,1,457,1,70,0
0,0,3,0,1,1,4,7,15,3,137,1,22,0
1,0,8,0,1,1,2,7,13,2,227,5,30,0
1,315,1,0,6,6,3,8,27,5,355,5,52,1
3,1264,5,6,1,1,2,7,18,3,393,1,71,0
0,41,4,0,1,1,3,7,11,1,156,4,22,0
5,1,1,10,15,18,2,8,4,1,286,4,49,0
0,0,2,5,1,1,3,8,13,1,500,5,78,0
1,14,5,4,3,3,1,7,6,1,176,6,28,0
0,7,9,4,1,1,4,7,13,1,217,2,33,0
1,205,4,5,1,1,3,7,9,1,222,0,29,0
10,193,11,2,7,7,4,8,19,3,199,3,28,1
0,0,10,0,1,1,3,7,40,7,240,3,37,1
0,185,1,0,2,2,4,8,10,1,173,1,29,0
0,172,11,2,1,1,3,8,7,1,471,1,74,0
1,0,3,5,1,1,1,7,37,7,159,1,27,0
0,215,3,8,2,2,3,7,19,1,198,0,26,0
20,1067,1,3,13,12,2,8,21,5,401,5,68,0
13,5,1,81,4,4,4,8,11,2,171,0,26,0
1,2,3,2,1,1,3,7,5,1,192,5,27,0
0,1,2,1,1,1,3,8,38,6,146,1,26,0
1,2886,12,4,2,2,4,8,23,3,399,6,58,0
0,1362,3,0,1,1,1,8,11,1,430,1,71,0
27,158,10,49,7,8,4,7,11,1,250,1,36,0
1,2503,2,0,2,2,3,8,8,1,231,6,30,0
0,14,1,0,1,1,2,8,9,1,139,0,22,0
4,3,3,47,1,1,3,7,9,1,431,1,75,0
1,174,1,0,3,3,3,8,9,1,259,1,41,0
0,0,4,0,1,1,3,7,8,1,124,2,16,0
19,3125,2,0,3,5,3,8,35,7,465,3,71,0
0,0,3,2,1,1,3,7,7,1,329,0,58,0
2,230,11,1,7,7,2,8,9,1,82,5,12,1
0,0,1,0,1,1,2,8,19,3,194,4,31,1
16464,3504,5,4187,0,525,3,7,21,3,237,5,29,1
0,7,1,5,2,2,4,8,12,1,123,2,16,0
0,141,11,0,2,2,3,8,9,1,172,4,23,0
1,153,9,1,4,4,3,7,18,3,256,3,39,1
0,0,1,0,1,1,1,8,18,3,153,1,23,0
0,784,1,0,1,1,3,8,6,1,369,2,59,0
0,0,5,0,1,1,3,7,18,3,152,2,24,0
5413,4308,1,9,12,6,3,8,3,1,256,0,39,0
0,0,3,0,1,1,3,7,9,2,476,1,80,0
0,740,3,0,1,1,3,7,12,1,218,1,31,0
14,1095,12,5,1,1,3,8,11,1,53,4,9,1
121,3939,4,43,8,5,2,7,7,1,459,6,65,1
0,3,1,0,2,2,3,8,11,1,274,2,44,0
2,51,3,7,2,2,2,7,6,1,313,3,54,0
12,2911,5,4,2,2,3,7,39,8,352,1,51,0
0,129,1,1,1,1,4,8,9,1,291,4,47,0
0,14,5,0,1,1,3,7,26,3,496,1,70,0
0,284,4,0,2,2,2,7,6,1,144,1,21,0
0,2,3,0,1,1,3,7,35,7,486,2,82,0
0,0,4,0,1,1,3,7,18,3,274,5,48,0
25,1482,2,12,15,15,3,8,31,5,306,3,42,1
4,421,4,0,6,19,3,7,7,1,413,3,64,0
23,197,1,14,9,9,4,8,10,2,447,1,60,1
0,8,5,0,0,1,3,7,33,5,499,3,69,0
24,4186,2,0,0,2,3,8,10,1,401,1,54,0
0,0,3,0,2,2,2,7,15,2,134,4,18,0
0,1,3,0,1,1,3,8,30,3,494,6,73,0
0,242,12,0,3,3,3,8,15,2,492,2,69,0
1,144,8,1,2,2,2,7,5,1,22,1,4,0
2,9,2,0,1,1,3,8,7,1,495,2,79,0
1,292,9,2,1,1,3,7,17,1,256,4,44,0
1,2,3,0,1,1,1,7,17,3,462,4,67,0
0,0,3,0,1,1,3,8,12,2,335,6,55,0
0,0,1,0,1,1,3,8,6,1,84,3,14,0
0,0,2,0,1,1,3,8,8,2,302,4,50,0
0,1915,3,0,1,1,3,7,16,1,197,4,30,0
6,50,3,23,1,1,3,7,14,2,384,6,56,1
0,524,3,0,2,2,3,7,11,2,375,1,61,0
2,156,4,0,4,4,3,7,9,1,135,1,21,0
1,726,12,1,4,5,3,8,7,1,183,2,25,0
6,770,9,4,13,13,3,7,25,4,183,6,28,0
0,23,8,0,1,1,3,7,5,1,196,3,31,1
0,63,12,1,0,6,3,8,8,1,319,6,38,0
0,8,11,0,1,1,3,8,19,1,477,3,73,0
0,3,5,0,2,2,1,7,10,1,132,1,16,0
24,3373,3,0,1,1,3,7,19,2,117,2,14,1
23,858,4,28,2,2,3,7,30,5,431,0,60,0
0,3,4,0,1,1,2,7,11,2,434,1,70,0
0,0,4,0,1,1,4,7,6,1,219,4,32,0
0,2,4,0,1,1,2,7,17,2,123,1,15,0
0,173,1,1,5,5,3,8,5,1,342,5,55,1
109594,4094,8,688,26,4497,3,7,7,2,239,2,33,1
0,6,2,0,1,1,3,8,10,1,234,1,32,0
24,2058,1,5,12,12,3,8,6,1,265,4,39,1
0,0,2,0,1,1,3,8,11,2,168,1,25,0
2,15,3,7,1,2,4,8,23,3,491,1,82,0
0,4,11,5,1,1,3,8,12,1,229,1,36,0
0,0,5,0,1,1,4,7,7,1,360,4,54,0
0,84,10,0,1,1,3,7,17,2,253,5,44,1
0,0,6,0,0,1,1,7,28,4,406,0,61,0
0,0,11,0,2,2,3,8,11,3,122,1,18,1
0,0,1,0,1,1,3,8,9,1,241,0,40,0
4,2069,3,2,2,1,3,7,9,1,463,5,67,0
0,128,4,0,2,2,3,7,12,1,439,5,69,0
0,0,12,0,1,1,1,8,7,1,193,2,28,0
0,241,3,1,1,1,4,7,6,1,425,3,61,0
0,189,2,0,2,2,3,8,10,1,134,4,18,0
0,5,3,0,3,3,4,8,7,1,495,0,82,0
109,3925,10,0,4,4,3,7,10,2,242,1,38,1
0,0,2,0,2,2,3,8,8,1,374,3,57,0
0,348,1,2,1,1,3,8,9,1,278,1,28,0
0,0,4,0,1,1,3,7,6,1,411,1,63,0
0,3,3,0,1,1,4,7,8,1,495,1,75,0
0,0,4,0,1,1,3,7,15,2,296,6,39,0
3,515,3,1,3,3,1,7,6,1,456,4,76,0
0,0,11,0,1,1,3,8,12,3,485,3,97,0
0,0,2,0,1,1,3,8,17,1,144,3,22,0
0,12,4,0,1,1,3,7,5,1,500,3,84,0
0,341,3,0,5,5,3,8,25,3,488,6,81,0
0,0,12,0,1,1,2,8,6,1,73,6,14,0
8,915,10,5,2,2,3,7,7,1,122,2,22,0
0,903,5,0,0,1,3,7,9,1,364,1,56,0
9,548,9,2,10,10,3,7,29,3,203,3,29,0
0,31,3,0,2,2,3,7,17,2,216,0,32,0
7,368,2,1,1,1,4,8,5,1,492,1,75,1
0,1,4,0,3,3,3,7,7,1,95,6,13,0
12,1,10,1,1,1,3,7,9,1,240,4,38,1
0,0,1,0,1,1,3,8,7,1,427,2,64,0
0,120,1,5,1,1,3,8,7,1,448,2,67,0
0,1,12,0,1,1,3,8,9,1,482,5,73,0
0,0,1,0,1,1,3,8,15,3,259,1,38,0
1,337,3,0,1,1,2,7,6,1,487,3,84,0
0,0,4,0,1,1,2,7,4,1,88,1,20,0
1,20,2,1,1,1,3,8,39,7,318,3,54,1
0,1,4,0,0,1,3,7,7,1,487,3,73,0
5,3748,1,0,1,1,3,8,6,1,470,5,70,0
0,38,1,0,22,23,2,8,25,6,270,5,51,0
0,0,5,2,1,1,3,7,10,1,458,3,68,0
0,0,1,0,1,1,1,8,23,5,13,5,2,1
0,1,4,0,1,1,1,7,11,2,134,0,18,0
0,13,5,3,2,2,3,7,13,1,394,2,70,0
0,0,5,0,1,1,3,7,23,5,352,3,54,0
0,2370,12,0,1,1,4,8,22,3,345,4,56,0
